username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags
tdbryan1987,False,687,$btc $ltc my crypto wallet looking good this am! Merry Christmas to all! https://t.co/SviPJ5EYib,2020-12-25 11:55:02+00:00,Mexico,0,0,1,https://twitter.com/tdbryan1987/status/1342438702392467458,[]
keyvass,False,3016,Waking up to BTC at 27.7k$ not surprised after all the news as bitcoin has attracted the attention of a number of big-name investors who see bitcoin as an emerging safe-haven asset&amp;inflation hedge. But it’s 250% hey!Congrats to all my friends and colleagues who are invested 🙌🎈 https://t.co/jkNiUfIkaX,2020-12-27 08:33:47+00:00,France,0,0,1,https://twitter.com/keyvass/status/1343112832657870848,[]
JoseOrge4,False,5,"🎯🎯BUY YOUR E LEARNING PACKAGE NOW AND START YOUR OWN ONLINE BUSINESS🎯🎯
🔥🔥YOU CAN PAY IT VIA BITCOIN OR ETHERIUM🔥🔥 https://t.co/f4IWumlZbU",2020-05-28 01:48:28+00:00,South Korea,0,0,1,https://twitter.com/JoseOrge4/status/1265822213183135745,[]
Sayasuka1212,False,73,"@binance #BTCUSD 
$29500 usd
I hope this right",2020-12-30 14:26:50+00:00,Argentina,0,0,0,https://twitter.com/Sayasuka1212/status/1344288841780187138,['BTCUSD']
CryptoStorm3,False,1880,"It is inspiring to read about some of the Billionaires! 
One day we will see #SatoshiNakamoto on it 
https://t.co/Ky7XUXalyr",2020-12-29 17:53:42+00:00,Argentina,0,0,0,https://twitter.com/CryptoStorm3/status/1343978512882016257,['SatoshiNakamoto']
abdurrahman1ay,False,10,Optimized Trend Tracker - #BTCUSDT TradingView https://t.co/1bqtZQjK2z,2020-12-30 15:27:28+00:00,Argentina,0,0,0,https://twitter.com/abdurrahman1ay/status/1344304103611109376,['BTCUSDT']
shrey821,False,40,"Bitcoin Jumps to Record $28,600 as 2020 Rally Reaches New Heights https://t.co/0FVYtNBDV4",2020-12-30 23:58:39+00:00,Argentina,0,0,0,https://twitter.com/shrey821/status/1344432744076599298,[]
LarryChiang,False,6622,"Merry New Years Eve’s Eve, X’er

You and Satoshi Nakamoto started at Michigan and now we are here #BarstoolFund https://t.co/yXuzJFl6fu https://t.co/f0WpYaNy1w",2020-12-29 16:28:21+00:00,Argentina,0,0,0,https://twitter.com/LarryChiang/status/1343957033821884417,['BarstoolFund']
cryptotraderog,False,412,"#Bitcoin (#BTCUSDT)  #Trade Setups 2020/12/30

Follow for free daily #BTC  and #ETH trade setups and trade signals in real time.

https://t.co/oE299KOKGQ

#cryptocurrenices #cryptotrading #Crypto #TradingSignals 
#Bitcoin   #BTCUSD   #DeFi #ethbtc #Altcoins #ALTSEASON",2020-12-30 07:30:05+00:00,Argentina,0,0,0,https://twitter.com/cryptotraderog/status/1344183965775659008,"['Bitcoin', 'BTCUSDT', 'Trade', 'BTC', 'ETH', 'cryptocurrenices', 'cryptotrading', 'Crypto', 'TradingSignals', 'Bitcoin', 'BTCUSD', 'DeFi', 'ethbtc', 'Altcoins', 'ALTSEASON']"
SWyrsch,False,2579,"Also why I am ultra fascinated about #crypto , it comes out of nowhere. Already hyped for my first #bullrun !! Big thanks to @Crimejoker  for helping me understand crypto! I am in it since mid year and I am glad I did it 🤍 $TOMO #TOMO #Bitcoin #Binance https://t.co/dcZkoaji3l",2020-11-24 13:02:03+00:00,Italy,0,1,6,https://twitter.com/SWyrsch/status/1331221542236254209,"['crypto', 'bullrun', 'TOMO', 'Bitcoin', 'Binance']"
YoungCoop_,False,654,Bitcoin hittin like hell today 💪🏽📈,2020-12-17 01:53:39+00:00,United States,1,0,0,https://twitter.com/YoungCoop_/status/1339388257013035008,[]
bmagierski,False,1641,@marcvanderchijs I follow Erik and listen to his podcasts religiously. That said I wholeheartedly disagree with him on Bitcoin. He represents those I highlight with broken paradigms - looking for sovereign backers or 1000 years of history vs the inherent attributes of the innovation.,2020-12-26 20:32:35+00:00,Switzerland,0,0,1,https://twitter.com/bmagierski/status/1342931335627886595,[]
theMYTHH,False,487,"#Bitcoin is like Pokemon rn..

Wait.. a minute... $BTC

#Pokemon Creator—&gt; Satoshi Tajiri

#Bitcoin Creator —&gt;Satoshi Nakamoto 👀 

Hmmm...💀",2020-12-30 00:32:44+00:00,Argentina,0,0,0,https://twitter.com/theMYTHH/status/1344078935051685897,"['Bitcoin', 'Pokemon', 'Bitcoin']"
NikkiChulllaaa,False,973,#ThanksMeg - those Bitcoin I’ve only made $20 on there but Meg giving some funds so I might add more in there 👀,2020-12-17 22:29:30+00:00,United States,0,0,1,https://twitter.com/NikkiChulllaaa/status/1339699265879334913,['ThanksMeg']
iBobbyShell,False,5041,"What was the best #Bitcoin book of the year?

I need to triple down on education next year.  Lots of Q's are coming soon at 30k. These 10k moves bring new waves",2020-12-30 23:55:47+00:00,Argentina,2,0,5,https://twitter.com/iBobbyShell/status/1344432023432118273,['Bitcoin']
moondad8,False,18,You know the Bitcoin price is doing well when you start checking old accounts to see if you have any $BTC dust,2020-12-30 23:50:16+00:00,Argentina,0,0,0,https://twitter.com/moondad8/status/1344430635495133185,[]
cited,False,2512,@julianjordanjkt @Cokedupoptions do you mean SNA? Satoshi Nakamoto’s Address?,2020-12-29 23:50:39+00:00,Argentina,1,0,1,https://twitter.com/cited/status/1344068342848647171,[]
Strike_Attack,False,1496,@mike_maloney @TraceMayer @mike_maloney I’ve followed you for years. Great work on adapting your business and story to include crypto and speaking positively about it In your tweets. Think you can bring @PeterSchiff to his senses? #Bitcoin,2020-12-30 23:57:13+00:00,Argentina,1,0,2,https://twitter.com/Strike_Attack/status/1344432385472028672,['Bitcoin']
0xluckyCRiego,False,99,@ayewaken $Btc will hit 30k before 2020 ends,2020-12-30 23:53:04+00:00,Argentina,0,0,0,https://twitter.com/0xluckyCRiego/status/1344431341996109824,[]
TeamSatoshi,False,1159,"Satoshi Nakamoto in contact with the team said everyone could take the week off.

Everyone unanimously declined- 

When you are on a winning team no one wants it to end.

Onward!

Have an Amazing New Year!

Pay your taxes -",2020-12-29 14:58:16+00:00,Argentina,0,0,1,https://twitter.com/TeamSatoshi/status/1343934365521231877,[]
fabthefoxx,False,6182,"In the #crypto space #bitcoin is all you need.

In law, there is a presumption of innocence.

In crypto there’s a presumption of guilt!

Every project that could be a scam, should be treated as one, as long as it’s not leaderless and the most decentralised.

Good luck everyone😇",2020-01-04 15:52:08+00:00,France,2,3,8,https://twitter.com/fabthefoxx/status/1213488288822185987,"['crypto', 'bitcoin']"
RomeJmg,False,213,"Just that fast $ZAP #zapnation

$ZAP from 7 cent to  $1 sooner than later!!!
BE READY!!
$btc $trx $btr $ZAP #bitcoin  $xrp #VET $doge $bnb #Defi $band $csc $LRC $xtz $OCE $SHA $FNX $oxt  $oce $sha $luna $fnx $YFI $qkc $uos $dnt $wan $dgb $wtc $iost https://t.co/50Tbwp3v6y",2020-11-05 15:48:39+00:00,Mexico,1,1,10,https://twitter.com/RomeJmg/status/1324378101883830272,"['zapnation', 'bitcoin', 'VET', 'Defi']"
Crypt0_Kn1gh7,False,33,"The day #Bitcoin crosses 170,000$, Satoshi Nakamoto will replace Jeff Bezos as the richest man in this world.
Take a moment and let it sink in..",2020-12-30 13:23:14+00:00,Argentina,0,0,0,https://twitter.com/Crypt0_Kn1gh7/status/1344272836412624896,['Bitcoin']
ElZeroTejano,False,369,@MensHealthMag Just buy bitcoin,2020-12-30 23:59:41+00:00,Argentina,0,0,1,https://twitter.com/ElZeroTejano/status/1344433005763457029,[]
CapitalJemini,False,4786,"@ArcadiaEconomic @goldsilver_pros #never too late 🎅, make it #happen! share the #silver goodness 🎁 #mintwit #fintwit #BTCUSD $MOON.V $BMOOF $BARU.V $BARUF @JeminiCapital @8iC53HdI5x6LKYP",2020-12-30 22:14:15+00:00,Argentina,0,0,1,https://twitter.com/CapitalJemini/status/1344406470306091008,"['never', 'happen', 'silver', 'mintwit', 'fintwit', 'BTCUSD']"
BTCstJournal,False,10832,Sweden and Norway Have Become the Top Crypto Mining Regions https://t.co/ZqohhbihRz #bitcoin https://t.co/vKxc5YOeis,2020-12-30 23:56:07+00:00,Argentina,0,0,0,https://twitter.com/BTCstJournal/status/1344432106383036420,['bitcoin']
OfficialNovixel,False,3802,@APompliano To own a Bitcoin,2020-12-30 23:56:17+00:00,Argentina,0,0,0,https://twitter.com/OfficialNovixel/status/1344432147797401600,[]
_JohnnyPGood,False,69,"@awealthofcs @parkerantoine Curious, how did you decide back in 2017 which platform to use to buy bitcoin?",2020-09-01 01:27:22+00:00,Canada,1,0,0,https://twitter.com/_JohnnyPGood/status/1300606138963066886,[]
AdrianStgoCuba,False,14,"@TheVladCostea Can not, transactions are blocked from and to Cuba, bitcoin does not reside anywhere",2020-10-23 17:54:43+00:00,Papua New Guinea,1,0,1,https://twitter.com/AdrianStgoCuba/status/1319698785229037574,[]
avaxstaking,False,518,@AvalancheHub @adam3us @avalancheavax @selcukisS @Don_wonton @aCryptoBiker @real_morpheus @solomid01 @satoshinakamoto THANK YOU!,2020-12-29 16:48:00+00:00,Argentina,0,0,1,https://twitter.com/avaxstaking/status/1343961982035116032,[]
mikejones42o,False,436,"@amycakes2011 @RussellOkung Thanks Karen! I already plan for it and set aside taxes ahead of time. We currently pay no capital gains tax on crypto. People, especially half rate NFL lineman that fashion themselves as Bitcoin gurus, drawing attention by getting paid 1/2 bitcoin will only speed up regulation.",2020-12-30 05:20:56+00:00,Australia,1,0,0,https://twitter.com/mikejones42o/status/1344151462948040706,[]
CalmMake,False,84,With bitcoin hitting all time highs again today and those beautiful charts I'm confident $PHUN tests 3.10 in due time. https://t.co/YZ3eCpcQLL https://t.co/SOhwzVuij7,2020-12-30 23:55:01+00:00,Argentina,0,0,1,https://twitter.com/CalmMake/status/1344431832838889490,[]
felixortizcruz,False,639,Literally feeling like that “Lord I have seen what you’ve done for other “ meme ... MEG...sending ME...Bitcoin 🥲🥲🥲🥲,2020-12-17 21:15:24+00:00,United States,1,0,0,https://twitter.com/felixortizcruz/status/1339680620679745539,[]
yoshinami73,False,561,Yes $btc #FolloMe https://t.co/5LQ9nYkcxY,2020-12-30 23:49:42+00:00,Argentina,0,0,0,https://twitter.com/yoshinami73/status/1344430495052906496,['FolloMe']
DoDirtyDre,False,1822,How can I manage my Bitcoin? #CashAppWisdom $stringbeandre 🤫😎 https://t.co/plck9YPKR2,2020-03-10 20:57:07+00:00,Canada,1,0,0,https://twitter.com/DoDirtyDre/status/1237482640799866880,['CashAppWisdom']
es_tradingview,False,22556,#BTCUSD - BTCUSD BUY - TradingView - https://t.co/r1brbmfqW1,2020-12-30 15:30:00+00:00,Argentina,0,0,1,https://twitter.com/es_tradingview/status/1344304740583100419,['BTCUSD']
brianmichaelf,False,2569,Bitcoin will hit $1M before the Cowboys win another Super Bowl,2020-11-26 22:08:24+00:00,Canada,3,0,3,https://twitter.com/brianmichaelf/status/1332083812860354562,[]
MrDonnieAzoff,False,1339,"@ForgeRiver I don’t see #Bitcoin crashing, that’s what I see.  30k+ is happening soon",2020-12-29 17:36:49+00:00,Australia,0,0,0,https://twitter.com/MrDonnieAzoff/status/1343974265142571010,['Bitcoin']
PatColetrain,False,1850,"The Train Stop: TD retiring, Bitcoin, Haksins, Panthers vs Saints https://t.co/cwtAZ5tiYz",2020-12-30 23:58:57+00:00,Argentina,0,0,1,https://twitter.com/PatColetrain/status/1344432820068864001,[]
Tormgart,False,87,"@MythyMoo @TeamYouTube But dont forget guy ! 
Dont report Myths hacked bitcoin channel on YT right under his hacked virus Stream and dont click on any links.
If u do Myths channel can be completly banned prob. I heard that from another Streamer like 2 Months ago who also got hacked.",2020-11-15 20:19:27+00:00,Italy,1,1,0,https://twitter.com/Tormgart/status/1328070128467111936,[]
ChefBoyLD,False,655,@Bitcoin Just did 🤑,2020-03-23 12:39:44+00:00,Trinidad and Tobago,0,0,1,https://twitter.com/ChefBoyLD/status/1242068511029178371,[]
aocisdumb,False,8,"I had satoshi nakamoto one time at this Chinese restaurant. Their sushi was delicious.
#SatoshiNakamoto #satoshi $btc",2020-12-30 23:26:17+00:00,Argentina,0,0,0,https://twitter.com/aocisdumb/status/1344424601288208385,"['SatoshiNakamoto', 'satoshi']"
rofiansyh,False,2214,@bachtiargp This morning $BTC got pumped by a trading group that also pumped $eth and $xrp. Pretty insane how that's possible! I guess 180k people can do that. https://t.co/5O4ZuiZgFk,2020-12-30 23:54:25+00:00,Argentina,0,0,0,https://twitter.com/rofiansyh/status/1344431679218176001,[]
MoonLamboz,False,236,"otherwise covered wallet"" and if the transaction exceeds $3,000.""

US or not, it's our responsibility to leave a comment and try to stop this regulation, this could set precedent. Comment here: 

https://t.co/KrorEmdXPa

$BTC #Bitcoin #Ethereum $ETH $LTC $LINK #cryptocurrencies",2020-12-30 23:44:35+00:00,Argentina,1,0,0,https://twitter.com/MoonLamboz/status/1344429205086490625,"['Bitcoin', 'Ethereum', 'cryptocurrencies']"
steffon572,False,516,@ThatoneAhgase @theestallion Ok so where can you spend bitcoin,2020-12-18 14:56:09+00:00,Trinidad and Tobago,1,0,0,https://twitter.com/steffon572/status/1339947567438827522,[]
tiagorrdias,False,1356,78% of Bitcoin is out of circulation. But this is a good thing. https://t.co/iL0LbZ7vcr,2020-12-30 23:56:47+00:00,Argentina,0,0,1,https://twitter.com/tiagorrdias/status/1344432277552582657,[]
mikedaveyap,False,74,"Can some please recommend me how ti earn #Bitcoin
I dont have any money to start with 😭😭😭
Can anyone guide me on how to?",2020-12-16 21:36:13+00:00,Israel,0,0,0,https://twitter.com/mikedaveyap/status/1339323470610493442,['Bitcoin']
TonistaFab,False,80,"@JunkoSu22993224 Satoshi Nakamoto is dead. I killed him.
His last words were
01001001 00100000 01100110 01101111 01110010 01100111 01101111 01110100 00100000 01110100 01101111 00100000 01100110 01100101 01100101 01100100 00100000 01110100 01101000 01100101 00100000 01100100 01101111 01100111 🤭",2020-12-29 23:01:17+00:00,Argentina,0,0,3,https://twitter.com/TonistaFab/status/1344055922209918976,[]
sofianelassoued,False,82,"Yi12 Airdrop is now Live🚀💰🏆

Click on below link to participate into this amazing #Airdrop🎁

https://t.co/F4LVADBPFR

🎁 Rewards: 1 + 0.02 yi12 🎁
💰 Value: $ 50
👥 Referral: $ 1
🏦 Already at CoinMarketCap

#Airdrops #cryptocurrency #ICO #bitcoin #Crypto #ETH #giveaway",2020-11-18 11:24:39+00:00,Mauritius,0,0,0,https://twitter.com/sofianelassoued/status/1329022705174269953,"['Airdrop', 'Airdrops', 'cryptocurrency', 'ICO', 'bitcoin', 'Crypto', 'ETH', 'giveaway']"
AllieGula,False,428,LOL....just received this email from one of the crypto platforms I use....always knew ripple was a joke #ripripple #ripple #xrp #BTC #Bitcoin https://t.co/i9xZOj5dOy,2020-12-30 23:55:22+00:00,Argentina,0,0,0,https://twitter.com/AllieGula/status/1344431918285262850,"['ripripple', 'ripple', 'xrp', 'BTC', 'Bitcoin']"
evancitoo09,False,509,@miss_aneleee but im not sure if i should. explain it. (crap) crappy(buggie piece of art from satoshi)  the crappy yellow strong saving force(bitcoin) y the guide line. that cut the defy chaos that have no save guard and every body claiming fighting to be the best version.,2020-12-30 23:59:24+00:00,Argentina,0,0,0,https://twitter.com/evancitoo09/status/1344432934661599234,[]
Cryptogrande,False,4313,"$BTC 4H

Can we get the #altcoins relief pump? https://t.co/kJ0xDlk4aY",2020-12-30 23:58:25+00:00,Argentina,1,0,3,https://twitter.com/Cryptogrande/status/1344432687298314240,['altcoins']
cryptoelmatador,False,41,"2/2
networks by 2027"" and $LCX is building the infrastructure for that. With a small market cap  of $10 million, we think $LCX is a true gem
#cryptocurrencies #gem $btc $eth",2020-12-30 23:36:49+00:00,Argentina,0,0,5,https://twitter.com/cryptoelmatador/status/1344427251409051649,"['cryptocurrencies', 'gem']"
narkheel,False,375,„intends to invest the net proceeds from the offering in #bitcoin“ https://t.co/UTIg2NW72C,2020-12-08 09:02:44+00:00,France,0,0,0,https://twitter.com/narkheel/status/1336234749195673602,['bitcoin']
btc_blockbot,False,395,"$BTC Latest Block Info: Block 663745 holds 2,866 transactions for a total of 24,544.52901 #Bitcoin including Block Reward. Block Size 1,310,723 Bytes",2020-12-30 23:35:55+00:00,Argentina,0,0,0,https://twitter.com/btc_blockbot/status/1344427023909969921,['Bitcoin']
xSavageSeanx,False,3446,"@tyler I'm having a hard lesson in all of this that the alt coins I purchased over just going deeper into Bitcoin are what has prevented me in getting at least my initial investment back after the late 2017 crash. My choice to diversify of course, but it does suck right now.",2020-12-30 23:59:12+00:00,Argentina,0,0,4,https://twitter.com/xSavageSeanx/status/1344432883654680577,[]
CryptanoRonaldo,False,146,"@cryp_a @pierre_crypt0 $BTC at 32k and ETH at 850$ is exactly 0.0265, so pretty much same ratio as now, don‘t see what‘s pathetic there",2020-12-30 23:40:20+00:00,Argentina,1,0,0,https://twitter.com/CryptanoRonaldo/status/1344428135815778304,[]
BIConConsulting,False,101,"Apart from the mind blowing #Bitcoin bull run, #DeFi was the #decentralized #blockchain trend 2020

https://t.co/qHffhGb2Ux",2020-12-20 19:16:14+00:00,France,0,1,1,https://twitter.com/BIConConsulting/status/1340737795602739204,"['Bitcoin', 'DeFi', 'decentralized', 'blockchain']"
AmirHos25056418,False,24,"Bitcoin chart is in Tetris Bitcoin is at its historical ceiling and is expected to step up to prices 26k &amp; 24k  &amp; 22k &amp; 20k Slow fall is obviously suitable for purchase and maintenance at the prices listed. Good luck.
#Bitcoin #BinanceResolution #Binance #BTCUSDT #cryptocurrency https://t.co/IkBf73JX6f",2020-12-29 20:16:26+00:00,Argentina,1,0,2,https://twitter.com/AmirHos25056418/status/1344014434776313856,"['Bitcoin', 'BinanceResolution', 'Binance', 'BTCUSDT', 'cryptocurrency']"
HeleneShaw17,False,3451,"@CaptainAnatine Bitcoin won't save them...

I would never ever invest in that.

Give me gold.",2020-12-30 23:55:43+00:00,Argentina,0,0,0,https://twitter.com/HeleneShaw17/status/1344432007703531520,[]
FreshDamier,False,406,@NerdNomadMom @capital_sb i think about this every time i see a mention about bitcoin how i fumbled the bag chasing quick cash https://t.co/EMc0duVqWR,2020-12-27 21:01:12+00:00,Mexico,0,0,2,https://twitter.com/FreshDamier/status/1343300926606618625,[]
motch_o,False,124,$BTC hit the 9000 2 times since last night. Bear run na ba to? https://t.co/HnPsDMHov7,2020-04-30 03:39:08+00:00,South Korea,0,0,0,https://twitter.com/motch_o/status/1255703205230469121,[]
al3xdudl3y,False,602,"Im bored man. Here’s a $BTC analysis video. Only 15 seconds. Where can price go? Don’t know? Who cares, trade it on the up or down. Money is money 🤷🏽‍♂️ https://t.co/kpw2UmvWZ5",2020-02-17 19:52:50+00:00,El Salvador,0,1,2,https://twitter.com/al3xdudl3y/status/1229493931399942144,[]
SterlingDefis,False,3599,It’s funny how the value of $btc (that we’ve known about for nearly a decade) is still being introduced to the general public,2020-12-30 23:54:28+00:00,Argentina,1,0,15,https://twitter.com/SterlingDefis/status/1344431693650821120,[]
dickcata,False,698,"@ruskin147 

""I met him at a conference in 2005, he wore the moniker (of Satoshi Nakamoto)"".
2005 First Known Satoshi Nakamoto Sighting. 
https://t.co/lPsyL23zMK",2020-12-29 17:36:38+00:00,Argentina,1,0,4,https://twitter.com/dickcata/status/1343974220548730880,[]
svensteiner2,False,958,BITCOIN BEN TALKS DIVI AND LITECOIN AND MORE WITH NICK FROM #DIVI https://t.co/0IFPqnvCPC via @YouTube,2020-01-13 20:56:00+00:00,France,0,0,2,https://twitter.com/svensteiner2/status/1216826251542958080,['DIVI']
philmuehle,False,2019,i really like how @Ripple stays unimpressed by the gains of #bitcoin and #Ethereum #wtf,2020-11-06 13:12:44+00:00,France,0,0,0,https://twitter.com/philmuehle/status/1324701248323506179,"['bitcoin', 'Ethereum', 'wtf']"
MyBallsBounce,False,3177,"$RDD   still packing on the DEPTH on the Bid Side.

Huge Reversal of Fortunes.
 
$RDD will price towards 10 Sats in first 20 days of January..

Timing is Tough, but $RDD hasn't BUDGED since May 2020...  Tick Tock... 

New Money/FOMO will drive ALTS higher when $BTC get expensive.",2020-12-30 23:40:45+00:00,Argentina,0,1,3,https://twitter.com/MyBallsBounce/status/1344428239335403521,[]
techupdateeu,False,1171,@mobilejack2go Cool :) in Bitcoin oder in anderen Coins?,2020-11-16 13:13:39+00:00,Italy,1,0,1,https://twitter.com/techupdateeu/status/1328325360283430915,[]
punkcap,False,3639,"@CW531 @CNBCFastMoney you want to be long $BTC buy BITCOIN period .. im so over the $GBTC $BITW (s) of the world .. im not much for adjustments (premium adjustments ) of my $ I cant control ....✅⛑🙈 = $BITW was 200 when $BTC hit 20K ish now 28,800 and BITW = 60 ...😂 going to 30",2020-12-30 23:41:06+00:00,Argentina,3,0,2,https://twitter.com/punkcap/status/1344428329122877450,[]
Boosh_TK,False,2572,"@GiveawaySquadd
Amazing, $btc is getting pumped by a group with 140,000 members! I did not even know this was possible! They also pumped $GRT, $XRP and $GLT! They will pump again soon! https://t.co/5mYVaWYJcd https://t.co/KBlmT6wCcv https://t.co/u52a107hI5",2020-12-29 08:52:20+00:00,Mexico,0,0,0,https://twitter.com/Boosh_TK/status/1343842275890225152,[]
TheDeeezer,False,249,@Bitcoin Yawn.,2020-08-10 03:32:29+00:00,Mexico,1,0,0,https://twitter.com/TheDeeezer/status/1292665093180862464,[]
JordanMozebo,False,463,What's Behind Bitcoin's Winning Run? https://t.co/09SdsNe3kt via @YouTube,2020-12-29 00:56:58+00:00,Mexico,0,0,0,https://twitter.com/JordanMozebo/status/1343722646706528258,[]
Elchontolle,False,763,"History is repeating. Just like in 2017, a huge trading group is pumping the price of $BTC and $eth on #Binance. They will soon dump it and short it. $xrp https://t.co/X5JhDOC9GW https://t.co/GmpEFWxUKI https://t.co/INtN394ho2",2020-12-30 23:46:43+00:00,Argentina,0,0,0,https://twitter.com/Elchontolle/status/1344429743618183168,['Binance']
devonna_ann,False,441,"@officialmcafee Good morning from Lady’s Island SC. Could you please recommend the best book or...? to educate myself on this crypto bitcoin etc topic? Your conversations about it intrigues me, but I just don’t understand where/how to start. Thank you kindly.",2020-06-16 13:15:11+00:00,Canada,0,0,0,https://twitter.com/devonna_ann/status/1272880403452514304,[]
MarineofMarine1,False,272,@JCryptoSpace @thebull_crypto $YLD will pump fast like $BTC.,2020-12-30 23:56:15+00:00,Argentina,0,0,1,https://twitter.com/MarineofMarine1/status/1344432139950022659,[]
PrincipiaTradin,False,114,"$Bitcoin #Bitcoin #BTC #BTCUSDT $30,500 price target based Ascending Broadening Wedge and Bulkowski's extensive research @ https://t.co/EkXGcHUnYc https://t.co/W56PQzJEgC",2020-12-29 06:32:37+00:00,Argentina,0,0,0,https://twitter.com/PrincipiaTradin/status/1343807115220041730,"['Bitcoin', 'BTC', 'BTCUSDT']"
RL19M,False,1970,"The hunt for #SatoshiNakamoto : a brief history 
(via @decryptmedia) https://t.co/lzng5mHRam",2020-12-30 19:36:14+00:00,Argentina,0,0,0,https://twitter.com/RL19M/status/1344366707020804097,['SatoshiNakamoto']
VDombrovskis,True,85575,"Hundreds of crypto-currencies issued since Bitcoin was launched. They are highly volatile and not widely used by consumers. At the invitation of the @EU_Commission, many supervisors issued warnings on virtual assets due to the risks they could pose to consumer protection. #WEF20 https://t.co/hlRJdfUpxB",2020-01-23 17:32:03+00:00,France,1,1,3,https://twitter.com/VDombrovskis/status/1220398805289488385,['WEF20']
wavesofsound,False,107,@bitcoin_brown @SPECTREGRP Lets go @PauloTracco @Bernardobrag @ZehMartinelli,2020-12-30 23:58:02+00:00,Argentina,0,0,0,https://twitter.com/wavesofsound/status/1344432591391367172,[]
TrentDay6,False,79,"#Bitcoin 

#BTCUSD 

I was very wrong on my assumption that wave 3 would not happen.  On the fortunate side I had no reason to honour my Bearish perspective with a corresponding trade due to the pattern but neither am I willing to buy a pseudo currency at such prices. https://t.co/h4ES2TauXJ",2020-12-30 15:12:29+00:00,Argentina,1,0,0,https://twitter.com/TrentDay6/status/1344300330767556608,"['Bitcoin', 'BTCUSD']"
Giang77463076,False,3,I earned with the help of my friends! 💸 Anyone can try how it is simple and fun on @betfury_io i-Gaming platform. My Username: Bigtommy91 #betfurysuccess #tron #bitcoin #referral,2020-12-30 23:55:50+00:00,Argentina,0,0,0,https://twitter.com/Giang77463076/status/1344432036396711937,"['betfurysuccess', 'tron', 'bitcoin', 'referral']"
rkik44,False,198,"@ChrisDunnTV If I had to guess, I would say Satoshi Nakamoto died a long time ago.",2020-12-30 23:09:41+00:00,Argentina,1,0,0,https://twitter.com/rkik44/status/1344420421979041793,[]
SatoshiSpirits,False,161,@LuchoPoletti @PeterMcCormack All those bitcoin forks aren‘t even altcoins for us. They are there for entertainment. 🤷‍♂️,2020-01-05 20:05:31+00:00,France,0,0,0,https://twitter.com/SatoshiSpirits/status/1213914442838269954,[]
Shinknownoth,False,166,@tyler Lol bitcoin has become a cult,2020-12-30 23:57:54+00:00,Argentina,0,0,0,https://twitter.com/Shinknownoth/status/1344432557652283392,[]
BtcPulse,False,1070,"BTC hourly update
$27928.57    |    +0.0020%📈
$BTC #BTCUSD #Bitcoin",2020-12-30 14:00:30+00:00,Argentina,0,0,0,https://twitter.com/BtcPulse/status/1344282214431940608,"['BTCUSD', 'Bitcoin']"
IGAus,True,24305,"As Bitcoin's price surges to US$29,000, can we expect tighter scrutiny and rules around the cryptocurrency? Well, it may all hinge on Biden's incoming administration. Find out more here:  https://t.co/6QXvXQY3ZI

#Bitcoin $BTC https://t.co/6K400JS9x7",2020-12-30 23:37:34+00:00,Argentina,0,0,0,https://twitter.com/IGAus/status/1344427439301087232,['Bitcoin']
FrankDeGarcia,False,476,"Some wannabe bitcoin billionaire (with a cruise ship towel) just tried to order a pina colada but with DJ 1942. Waitress looked at him and laughed. She goes mister, this is an all inclusive resort. We don’t have 1942!",2020-02-20 21:29:43+00:00,Papua New Guinea,0,0,1,https://twitter.com/FrankDeGarcia/status/1230605474820743178,[]
UisUgly,False,16,"@xrp_mami Let me help you out by providing you Bitcoin's contact information to send to the SEC.
CEO of Bitcoin is Satoshi Nakamoto
Phone number is 1-800-BIT-COIN",2020-12-30 00:35:33+00:00,Argentina,0,0,3,https://twitter.com/UisUgly/status/1344079645457539072,[]
stacepellegrino,False,43,"Could @maxkeiser be the 2nd most richest in the world after Satoshi Nakamoto when #Bitcoin hits $1 million?

I reckon Max has more than 100K BTC (possibly a lot more)?!

Wished I watched the Keiser Report when BTC was $1, which is also when I had a lot more money! Oh fuck!",2020-12-30 19:54:46+00:00,Argentina,0,0,0,https://twitter.com/stacepellegrino/status/1344371369274970112,['Bitcoin']
HeyAraay,False,1109,"@theestallion where my bitcoin 🤔
$auvriladams #bitcoinmeg PERIOD !",2020-12-17 22:18:45+00:00,United States,0,0,0,https://twitter.com/HeyAraay/status/1339696562113548289,['bitcoinmeg']
trades_james,False,446,Bitcoin and Tesla millionaires are a crazy phenomenon.  I’m hoping I catch lightning in a bottle in my investing career https://t.co/ryyQZDhvEC,2020-12-19 22:02:16+00:00,Mexico,0,0,0,https://twitter.com/trades_james/status/1340417191095775232,[]
fintechfrank,True,128438,My first Amazon Audible experience with @jeffjohnroberts’ “Kings of Crypto.” Tells the story of bitcoin through the lens of Coinbase’s early days and beyond. https://t.co/mbdXBPbU6l,2020-06-27 17:40:50+00:00,Canada,2,7,19,https://twitter.com/fintechfrank/status/1276933522545139712,[]
apaulgill,False,14863,@GRDecter Skip #Bitcoin  There is always room at $LMR - https://t.co/TSmJ9MLkSS,2020-12-30 23:55:37+00:00,Argentina,0,0,1,https://twitter.com/apaulgill/status/1344431983728857094,['Bitcoin']
